SKU	Product ID	Short Description	Category Name	Brand	Model	Image Link	Product URL	Price	Shipment Costs
NETDGN2200M	670	This Router suits ADSL2+ | Wireless N | Wi-Fi speeds of up to 300Mbps 	Modem Routers	Netgear	NETGEAR DGN2200M Modem Router Mobile Broadband	http://www.wireless1.com.au/media/catalog/product/n/e/netgear_dgn2200m_1_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-dgn2200m-modem-router-mobile-broadband	66.99	
MOXO4B	672	Quick Access Pouch	Earphones	Moox	Moox O4 Cache Quick Access Pouch Black	http://www.wireless1.com.au/media/catalog/product/1/w/1w_1.jpg	http://www.wireless1.com.au/audio/audio/moox-o4-cache-quick-access-pouch-black	15.00	
MOXO5B	673	O5 Cable Organizer Pouch	Earphones	Moox	Moox O5B Revolver Pouch with Easy Cable Organizer	http://www.wireless1.com.au/media/catalog/product/1/1/11.jpg	http://www.wireless1.com.au/audio/audio/moox-o5b-revolver-pouch-with-easy-cable-organizer	19.00	
MOXT2M	674	The perfect fit, structuring its marvellous in-ear retention that retains the unique custom cushy fit. Universal Earbud fit.	Earphones	Moox	Moox T2M Round Shape Cushy Foam Tips	http://www.wireless1.com.au/media/catalog/product/2/w/2w.jpg	http://www.wireless1.com.au/audio/audio/moox-t2m-round-shape-cushy-foam-tips	15.00	
MOXT3M	675	Ultimate audio experience with T3 Moox Cushy Foam Tips	Earphones	Moox	Moox T3M Tire Shape Cushy Foam Tips	http://www.wireless1.com.au/media/catalog/product/2/w/2w_2.jpg	http://www.wireless1.com.au/audio/audio/moox-t3m-tire-shape-cushy-foam-tips	19.00	
MOXX7B	676	Exquisite Ceramic audio resonance, sculpting sounds with soul.	Earphones	Moox	Moox X7B Ceramic In-Ear Headphones W/o Mic	http://www.wireless1.com.au/media/catalog/product/2/w/2w_2_1.jpg	http://www.wireless1.com.au/audio/audio/moox-x7b-ceramic-in-ear-headphones-w-o-mic	75.00	
MOXX7IB	677	Exquisite Ceramic audio resonance, sculpting sounds with soul.	Earphones	Moox	Moox X7IB Ceramic In-Ear Headphone with Mic	http://www.wireless1.com.au/media/catalog/product/2/w/2w_3.jpg	http://www.wireless1.com.au/audio/audio/moox-x7ib-ceramic-in-ear-headphone-with-mic	89.00	
MOXX7IW	678	Exquisite Ceramic audio resonance, sculpting sounds with soul.	Earphones	Moox	Moox X7IW Ceramic In-Ear Headphone with Mic	http://www.wireless1.com.au/media/catalog/product/2/w/2w_4.jpg	http://www.wireless1.com.au/audio/audio/moox-x7iw-ceramic-in-ear-headphone-with-mic	89.00	
MOXX9B	679	Rocking Magneto Magnetic Bass Temptation	Earphones	Moox	Moox X9B Magnetic Bass In-Ear Headphone W/o Mic	http://www.wireless1.com.au/media/catalog/product/2/w/2w_5.jpg	http://www.wireless1.com.au/audio/audio/moox-x9b-magnetic-bass-in-ear-headphone-w-o-mic	65.00	
MOXX9IB	680	Rocking Magneto Magnetic Bass Temptation	Earphones	Moox	Moox X9IB Magnetic Bass In-Ear Headphones with Mic	http://www.wireless1.com.au/media/catalog/product/2/w/2w_-_copy.jpg	http://www.wireless1.com.au/audio/audio/moox-x9ib-magnetic-bass-in-ear-headphones-with-mic	79.00	
MOXX9IS	681	Rocking Magneto Magnetic Bass Temptation	Earphones	Moox	Moox X9IS Magnetic Bass In-Ear Headphone with Mic	http://www.wireless1.com.au/media/catalog/product/2/w/2w_6.jpg	http://www.wireless1.com.au/audio/audio/moox-x9is-magnetic-bass-in-ear-headphone-with-mic	79.00	
ASUDSL-AC68U	682	This Modem Router suits ADSL 2+ | Dual Band Wireless AC | Wi-Fi speeds of up to 1900Mbps | Strong Range | 1 x USB 3.0	Wireless Routers	Asus	Asus DSL-AC68U Wireless AC1900 ADSL2+ Modem Router	http://www.wireless1.com.au/media/catalog/product/a/s/asus-dsl-ac68u_ps1.jpg	http://www.wireless1.com.au/networking/networking-products/asus-dsl-ac68u-wireless-ac1900-adsl2-modem-router	320.00	
APPMD522XA	683	9.7" Retina | Dual-core A6X chip 1.4 GHz | 16 GB | 1GB RAM | Wi-Fi + 4G | iOS 7	iPad Clearance Sale	Apple	Apple iPad 4th Gen 16GB Wi-Fi + 4G Black	http://www.wireless1.com.au/media/catalog/product/i/p/ipad4_blk_1_.jpg	http://www.wireless1.com.au/ipad-clearance-sale/apple-ipad-4th-gen-16gb-wifi-4g-black	499.00	
APPMD525XA	684	9.7" Retina | Dual-core A6X chip 1.4 GHz | 16 GB | 1GB RAM | Wi-Fi + 4G | iOS 7	iPad Clearance Sale	Apple	Apple iPad 4th Gen 16GB Wi-Fi + 4G White	http://www.wireless1.com.au/media/catalog/product/i/p/ipad4_wht_1_.jpg	http://www.wireless1.com.au/ipad-clearance-sale/apple-ipad-4th-gen-16gb-wifi-4g-white	499.00	
ASUF550CA-XX670H_RFB	688	Intel Core i5 3337U 1.8 GHz | 15.6" (1366x768) | 4 GB RAM |1TB HDD | Windows 8	Refurbished	Asus	Asus F550CA-XX670H Refurbished Laptop	http://www.wireless1.com.au/media/catalog/product/f/5/f550ca-xx670h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/refurbished/asus-f550ca-xx670h-refurbished-laptop	599.00	
ASUF102BA-DF070H_RFB	689	AMD DUal Core A4-1200 1 GHz | 10.1 touch (1366x768) | 4 GB RAM | 320GB HDD | Windows 8	Oz-Bargain Stunner Deals	Asus	Asus F102BA-DF070H Refurbished Laptop	http://www.wireless1.com.au/media/catalog/product/f/1/f102ba-df070h_ps1.jpg	http://www.wireless1.com.au/ozbargain-specials/asus-f102ba-df070h-refurbished-laptop	299.00	
STM122-011J-23	690	Perfect companion for your Apple Smart Cover | Easy snap-on back cover for the iPad | Access to all ports	iPad Clearance Sale	STM	STM Half Shell Case for iPad 2 / iPad 3 Silver	http://www.wireless1.com.au/media/catalog/product/s/t/stm-half-shell-case-silver_ps1.jpg	http://www.wireless1.com.au/ipad-clearance-sale/stm-half-shell-case-for-ipad-2-ipad-3-silver	29.00	
BELF7D7601AU	691	Equipped with night vision for clear viewing even in low or no light | Wide-angle video | Email alerts 	Security Cameras	Belkin	Belkin Netcam Wi-Fi Camera Night Vision F7D760AU	http://www.wireless1.com.au/media/catalog/product/u/n/untitled-2_1.jpg	http://www.wireless1.com.au/networking/networking-products/belkin-netcam-wifi-camera-night-vision-f7d760au	99.00	
BELF5Z0340AUAPL	692	Get wireless control of your home appliances and electronics | Turn devices of your choice on or off using motion detection 	Power Boards &amp; Surge Protectors	Belkin	Belkin WeMo Switch F5Z0340AU + Home Automation Wifi	http://www.wireless1.com.au/media/catalog/product/b/e/belkin-wemo-switch-_-motion-sensor_ps3_1.jpg	http://www.wireless1.com.au/gadgets-toys/electronics/power-boards-surge-protectors/belkin-wemo-switch-motion-sensor-f5z0340auapl	79.00	
TPLTL-WR941ND	693	This Router suits ADSL2+ | Single Band Wireless N | Wi-Fi speeds of up to 300Mbps 	Wireless Routers	TP-Link	TP-Link TL-WR941ND Wireless N Router 4-Port Switch	http://www.wireless1.com.au/media/catalog/product/t/l/tl-wr941nd_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tl-wr941nd-wireless-n-router-4-port-switch	44.98	
TPLTL-WR843ND	694	This Router is Single Band (2.4GHz) | Wireless N | Wi-Fi speeds of up to 300Mbps | 	Wireless Routers	TP-Link	TP-Link TL-WR843ND Wireless N300 AP/Client Router	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-wr843nd_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tl-wr843nd-n300-wireless-ap-client-router	39.65	
NETWNDR4700-100NAS	703	This Router suits ADSL2+ | Dual Band Wireless N | Combined Dual Band Wi-Fi speeds of up to 900Mbps | Strong Range | 2 x USB ports	Wireless Routers	Netgear	NETGEAR WNDR4700 Centria Wi-Fi Media Storage Router	http://www.wireless1.com.au/media/catalog/product/w/n/wndr4700_2_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-wndr4700-centria-wifi-media-storage-router	299.00	
NETWNA3100M	705	Wireless N | Speeds of up to 300 Mbps | Range suitable for small to medium homes	Wireless Adaptors &amp; Dongles	Netgear	NETGEAR WNA3100M Wireless USB Mini Adapter N300	http://www.wireless1.com.au/media/catalog/product/w/n/wna3100m_1_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-wna3100m-wireless-usb-mini-adapter-n300	19.99	
NETRN31400-100AJS	707	Diskless | This Network Attached Storage (NAS) has a CPU of 2.1GHz | 2GB Memory | 4 x Drive Bays | 2 x Gigabit LAN Ports | 16TB Maximum Capacity	Network Attached Storage	Netgear	NETGEAR ReadyNAS RN31400-100AJS 4 Bay NAS	http://www.wireless1.com.au/media/catalog/product/r/n/rn31400-100ajs_1_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-readynas-rn31400-100ajs-4-bay-nas	495.00	
NETPTV3000-100AUS	709	This Device is Dual Band | Wi-Fi speeds of up to 300Mbps | Intel WiDi | Wi-Fi Direct 	Wireless Media Players	Netgear	NETGEAR PTV3000 PUSH2TV Home Entertainment Adapter	http://www.wireless1.com.au/media/catalog/product/n/e/netgear_ptv3000_1_.jpg	http://www.wireless1.com.au/networking/network-media-players/wireless-media-players/netgear-ptv3000-push2tv-home-entertainment-adapter	58.00	
NETPR2000	710	Wireless N | Wi-Fi speeds of up to 300Mbps | Range for small to medium homes	Wireless Range Extenders	Netgear	NETGEAR PR2000 Trek Wireless N300 Travel Router An	http://www.wireless1.com.au/media/catalog/product/p/r/pr2000_1_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-pr2000-trek-wireless-n300-travel-router-an	54.00	
NETGS308-100AUS	712	This Switch is Unmanaged | 8 x ports 	Switches	Netgear	NETGEAR GS308 Unmanaged 8 Port Gigabit Switch	http://www.wireless1.com.au/media/catalog/product/n/e/netgear_gs308_1_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-gs308-unmanaged-8-port-gigabit-switch	49.99	
DLIDNR-322L	714	9 Video Channels | User-friendly interface | 2-bay SATA 3.5" HDD Interface	Security Cameras	D-Link	D-Link DNR-322L	http://www.wireless1.com.au/media/catalog/product/d/n/dnr-322l_1__1.jpg	http://www.wireless1.com.au/networking/networking-products/d-link-dnr-322l	199.00	
DLIDHP-W310AV	715	This Wi-Fi Booster is Single Band (2.4GHz) | Wireless N | WAN/LAN 10/100 Ethernet port	Wireless Range Extenders	D-Link	D-Link Dhp W310AV Powerline Av+ Wireless N Extendr	http://www.wireless1.com.au/media/catalog/product/d/-/d-link_dhp-w310av_2_.jpg	http://www.wireless1.com.au/networking/networking-products/d-link-dhp-w310av-powerline-av-wireless-n-extendr	59.00	
DLIDCS-942L	716	Video Resolution up to 640 x 480 | IR LEDs capture movements at Night | Automated E-mail Alerts | View Angles up to 45.3 degrees Horizontal &amp; 34.5 degrees Vertical | Up to 4X Digital Zoom | 16GB MicroSD included	Security Cameras	D-Link	D-Link DCS-942L W/l Network Cam Night View microSD	http://www.wireless1.com.au/media/catalog/product/d/c/dcs-942l-_1_.jpg	http://www.wireless1.com.au/networking/networking-products/d-link-dcs-942l-w-l-network-cam-night-view-microsd	118.00	
DLIDCS-2136L	717	HD Video Resolution up to 1280 x 800 | Day and Night Camera | mydlink+ app for iOS &amp; Android | Colour Night Vision | View Angles up to 64 degrees Horizontal &amp; 46.5 degrees Vertical | Up to 10X Digital Zoom	Security Cameras	D-Link	D-Link DCS-2136L W/l AC Camera W/ Color Night View	http://www.wireless1.com.au/media/catalog/product/d/-/d-link_dcs-2136l_1_.jpg	http://www.wireless1.com.au/networking/networking-products/d-link-dcs-2136l-w-l-ac-camera-w-color-night-view	279.00	
DLIDAP-1665	718	This Access Point is Dual Band | Wireless AC | Wi-Fi speeds of up to 300+867Mbps | Moderate Range	Wireless Access Points	D-Link	D-Link DAP-1665 Wireless AC1200 Dual Band A/p	http://www.wireless1.com.au/media/catalog/product/d/-/d-link_dap-1665_1_.jpg	http://www.wireless1.com.au/networking/networking-products/d-link-dap-1665-wireless-ac1200-dual-band-a-p	119.00	
BELF9J1002AU	720	This Modem Router suits Cable/NBN | Wireless N | Wi-Fi speeds of up to 300Mbps | Moderate Range	Modem Routers	Belkin	Belkin F9J1002AU N300 Wireless Modem Router	http://www.wireless1.com.au/media/catalog/product/f/9/f9j1002au_1_.jpg	http://www.wireless1.com.au/networking/networking-products/belkin-f9j1002au-n300-wireless-modem-router	89.00	
BELF7D1401AU	721	This Modem Router suits ADSL2 | Wireless N | Wi-Fi speeds of up to 150Mbps	Modem Routers	Belkin	Belkin Basic Modem Router 4PORT N150	http://www.wireless1.com.au/media/catalog/product/b/e/belkin_f7d1401au_1_.jpg	http://www.wireless1.com.au/networking/networking-products/belkin-basic-modem-router-4port-n150	39.00	
ASUUSB-N53	722	This USB adapter is Dual Band | Wireless N | Combined Speeds of up to 300+300Mbps | Strong Range	Wireless Adaptors &amp; Dongles	Asus	Asus USB-N53 WIRELESS-N300 Dual Band Adapter	http://www.wireless1.com.au/media/catalog/product/a/s/asus_usb-n53_1_.jpg	http://www.wireless1.com.au/networking/networking-products/asus-usb-n53-wireless-n300-dual-band-adapter	38.00	
ASUUSB-AC56	723	This Wi-Fi USB Adapter is Dual Band | Wireless AC | Data rate of up to 300+867Mbps | Medium Range	Wireless Adaptors &amp; Dongles	Asus	Asus USB-AC56 AC1200 Wi-Fi USB 3.0 Adaptor	http://www.wireless1.com.au/media/catalog/product/a/s/asus_usbac56_1_.jpg	http://www.wireless1.com.au/networking/networking-products/asus-usb-ac56-ac1200-wi-fi-usb-3-0-adaptor	89.00	
ASURT-N56U	724	This Router suits ADSL2+ | Dual Band Wireless N | Combined Speeds of up to 330+300Mbps | Strong Range | 2 x USB 2.0 Ports	Wireless Routers	Asus	Asus RT-N56U Dual -band Wireless N Gigabit Router	http://www.wireless1.com.au/media/catalog/product/a/s/asus_rt-n56u_1_.jpg	http://www.wireless1.com.au/networking/networking-products/asus-rt-n56u-dual-band-wireless-n-gigabit-router	102.99	
ASURT-N12	726	This Router suits Cable/NBN | Wireless N | Wi-Fi speeds of up to 300Mbps | Moderate Range 	Wireless Routers	Asus	Asus RT-N12 WIRELESS-N300 Router	http://www.wireless1.com.au/media/catalog/product/a/s/asus-rt-n12_ps1.jpg	http://www.wireless1.com.au/networking/networking-products/asus-rt-n12-wireless-n300-router	39.00	
ASUDSL-N12E	728	This Modem Router suits ADSL 2+ | Wireless N | Wi-Fi speeds of up to 300Mbps | Moderate Range	Wireless Routers	Asus	Asus DSL-N12E Wireless N 300 ADSL Modem Router	http://www.wireless1.com.au/media/catalog/product/a/s/asus-dsl-n12e-modem-router_ps2.jpg	http://www.wireless1.com.au/networking/networking-products/asus-dsl-n12e-wireless-n-300-adsl-modem-router	48.00	
BELF8J031AU04-BLK	729	Belkin F8J031AU04-BLK Car Wall Charger Bundle 2.1a with Lightning Charge/Sync Cable	New Arrivals	Belkin	Belkin Charger Kit and Charge/sync Lightning Cable  ( F8J031AU04-BLK )	http://www.wireless1.com.au/media/catalog/product/b/e/belkin.jpg	http://www.wireless1.com.au/new-arrivals/belkin-wall-and-car-charge-bundle-iphone-lightning	54.00	
SAMGT-S6310_TEL_BLU	730	3.27" | 3.15MP | 1GHz Single Core | 4GB | Android 4.1.2	Android	Samsung	Samsung GALAXY Young Telstra Blue	http://www.wireless1.com.au/media/catalog/product/s/a/samsung_young_blu_1_.jpg	http://www.wireless1.com.au/mobile-phones/mobile-phone-type/samsung-galaxy-young-telstra-blue	98.00	
SAMGT-S6310_TEL_WHT	731	3.27" | 3.15MP | 1GHz Single Core | 4GB | Android 4.1.2	Android	Samsung	Samsung GALAXY Young Telstra White	http://www.wireless1.com.au/media/catalog/product/s/a/samsung_young_wht_1_.jpg	http://www.wireless1.com.au/mobile-phones/mobile-phone-type/samsung-galaxy-young-telstra-white	98.00	
APPME280XA	732	7.9" | Dual-core 1.3 GHz Cyclone | 32GB | 1GB RAM | Wi-Fi | iOS 7	iPad Clearance Sale	Apple	iPad Mini Retina Display 32GB Wi-Fi Silver White	http://www.wireless1.com.au/media/catalog/product/i/p/ipad_mini_retina_space_wht_1__1.jpg	http://www.wireless1.com.au/ipad-clearance-sale/ipad-mini-retina-display-32gb-wifi-silver-white	577.00	
APPME277XA	733	7.9" | Dual-core 1.3 GHz Cyclone | 32GB | 1GB RAM | Wi-Fi | iOS 7	iPad Clearance Sale	Apple	iPad Mini Retina Display 32GB Wi-Fi Grey Black	http://www.wireless1.com.au/media/catalog/product/i/p/ipadmini_retina_grey_1_.jpg	http://www.wireless1.com.au/ipad-clearance-sale/ipad-mini-retina-display-32gb-wifi-grey-black	597.00	
APPME276XA	734	7.9" | Dual-core 1.3 GHz Cyclone | 16GB | 1GB RAM | Wi-Fi | iOS 7	iPad Clearance Sale	Apple	iPad Mini Retina Display 16GB Wi-Fi Grey Black	http://www.wireless1.com.au/media/catalog/product/i/p/ipadmini_retina_grey_1__1.jpg	http://www.wireless1.com.au/ipad-clearance-sale/ipad-mini-retina-display-16gb-wifi-grey-black	475.00	
APPMD785XA	735	9.7" | Dual-core 1.3 GHz Cyclone | 16GB | 1GB RAM | Wi-Fi | iOS 7	iPad Clearance Sale	Apple	iPad Air Wi-Fi 16GB Space Grey	http://www.wireless1.com.au/media/catalog/product/i/p/ipad_air_grey_1_.jpg	http://www.wireless1.com.au/ipad-clearance-sale/ipad-air-wifi-16gb-space-grey	574.00	
APPMD543XA	736	7.9" | Dual-core 1 GHz Cortex-A9 | 16GB | 512MB RAM | Wi-Fi + 4G | iOS 7	iPad Clearance Sale	Apple	Apple iPad Mini WIFI-4G 16GB White	http://www.wireless1.com.au/media/catalog/product/i/p/ipadminiwhite_01.jpg	http://www.wireless1.com.au/ipad-clearance-sale/apple-ipad-mini-wifi-4g-16gb-white	499.00	
APPMD526XA	737	9.7" Retina | Dual-core A6X chip 1.4 GHz | 16 GB | 1GB RAM | Wi-Fi + 4G | iOS 7	iPad Clearance Sale	Apple	Apple iPad 4th 32GB Wi-Fi + 4G White	http://www.wireless1.com.au/media/catalog/product/1/0/10656497-1357574262-381315.jpg	http://www.wireless1.com.au/ipad-clearance-sale/apple-ipad-4th-32gb-wifi-4g-white	545.00	
RAP1090P	738	5GHz Wireless | Approx 9-month battery life	Mice &amp; Mouse Mats	Rapoo	Rapoo 1090P 5G Wireless Mouse Grey	http://www.wireless1.com.au/media/catalog/product/1/0/1090a.jpg	http://www.wireless1.com.au/accessories/desktop-accessories/mice/rapoo-1090p-5g-wireless-optical-keyboard-mouse	9.90	
RAPH8030	739	2.4Ghz Wireless | Noise-proof microphone	Headsets	Rapoo	Rapoo H8030 2.4GHz Wireless Headset Mic Black	http://www.wireless1.com.au/media/catalog/product/h/8/h8030black.jpg	http://www.wireless1.com.au/audio/audio/rapoo-h8030-wireless-stereo-headset-black	39.00	
RAPH8030_BLU	740	2.4Ghz Wireless | Noise-proof microphone	Headsets	Rapoo	Rapoo H8030 2.4GHz Wireless Headset Mic Blue	http://www.wireless1.com.au/media/catalog/product/h/8/h8030blue.jpg	http://www.wireless1.com.au/audio/audio/rapoo-h8030-wireless-stereo-headset-blue	39.00	
RAPH3070_BLU	741	Reliable 2.4G wireless connection up to 8 meters | Hidden omni-directional microphone	Headphones	Rapoo	Rapoo H3070 Wireless Headphone 3.5mm Audio Blue	http://www.wireless1.com.au/media/catalog/product/3/0/3070blue.jpg	http://www.wireless1.com.au/audio/audio/rapoo-h3070-wireless-stereo-headset-blue	45.00	
CRESBSA550	742	Creative SBS-A550 Gaming Speaker 5.1, DSE design louder and deeper playback - IFP Image Focusing Plate - adjustable bass - wired remote	Speakers	Creative	Creative SBS-A550 Gaming Speaker 5.1	http://www.wireless1.com.au/media/catalog/product/a/5/a550.jpg	http://www.wireless1.com.au/audio/audio/creative-sbs-a550-speakers-5-1	69.00	
RAZRZ03-00392700-R3M1	745	New Razer Mechanical Switches | Longer lasting | 10 key rollover	Keyboards	Razer	Razer BlackWidow Expert 2014 Gaming Keyboard ( RZ-BW-EXPERT-T2-V2 )	http://www.wireless1.com.au/media/catalog/product/b/l/blackwidow-expert-2013_1__3.jpg	http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/razer-blackwidow-expert-2014-mechanical-gaming-keyboard	109.00	
RAZRZ07-00740100-R3M1	746	Mechanical Keys | 20 fully programmable keys | Adjustable 	Keyboards	Razer	Razer Orbweaver Elite Mechanical Gaming Keypad ( RZ-ORBWEAVER )	http://www.wireless1.com.au/media/catalog/product/o/r/orbweaver0.jpg	http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/razer-orbweaver-keypad-mechanical-elite	119.00	
JABHSC013	747	Maximum space for powerful sound and strong bass	Earphones	Jabra	Jabra Vox In-Ear Headset	http://www.wireless1.com.au/media/catalog/product/j/a/jabar0.jpg	http://www.wireless1.com.au/audio/audio/jabra-hsc013-vox-headphones	85.00	
ASUS550CA-CJ132H_RFB	768	Intel Core i5-3337U 1.8GHz | 15.6 (1366x768) | 4 GB RAM | 750GB HDD | Windows 8	Refurbished	Asus	Asus S550CA-CJ132H Refurbished Laptop	http://www.wireless1.com.au/media/catalog/product/s/5/s550ca-cj132h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/refurbished/asus-s550ca-cj132h-refurbished-laptop	549.00	
ASUH100TA-DK004H_RFB	781	Intel Atom 1.33GHz | 10.1" (1366x768) | 2 GB RAM | 64 GB eMMc | No Microsoft Office | Windows 8.1	Oz-Bargain Stunner Deals	Asus	Asus H100TA-DK004H Refurbished Laptop	http://www.wireless1.com.au/media/catalog/product/h/1/h100ta-dk004_1_.jpg	http://www.wireless1.com.au/ozbargain-specials/asus-h100ta-dk004h-refurbished-laptop	375.00	
ASU90OK0GB4102130W_RFB	794	10.1" LED HD | Tegra 3 Quad-Core 1.3GHz | 32GB | 1GB RAM | Wi-Fi | Android 4.0	Refurbished	Asus	Asus TF300T-1K088A Refurbished Tablet	http://www.wireless1.com.au/media/catalog/product/t/f/tf300bluew1.jpg	http://www.wireless1.com.au/tablets/tablet-type/refurbished/asus-tf300t-1k088a-refurbished-tablet	299.00	
TPLTL-PB10400	795	10400mAh of capacity | Dual USB ports let you quickly charge two devices simultaneously | Compatible with 5V input USB-charged devices like iPhones, iPads and Android smartphones	Chargers	TP-Link	TP-Link TL-PB10400 10400MAH Power Bank	http://www.wireless1.com.au/media/catalog/product/p/o/powerbank0.jpg	http://www.wireless1.com.au/accessories/mobile-phone-accessories/chargers/tp-link-power-bank-10400mah-mobile-samsung-iphone	49.00	
RAZRZ01-00780100-R3A1	801	8200dpi 4G laser sensor | Improved ambidextrous ergonomics|		Razer	Razer Taipan Expert Ambidextrous Laser Game Mouse ( RZ-TAIPAN )	http://www.wireless1.com.au/media/catalog/product/t/a/taipan-ambi_1__1.jpg	http://www.wireless1.com.au/razer-taipan-expert-ambidextrous-laser-game-mouse	69.00	
TPLTL-WPA4220KIT	802	This Powerline Adapter Kit is HomePlug AV compliant | Data speeds of up to 500Mbps | Ethernet 10/100Mbps | Range of up to 300m	Wireless Range Extenders	TP-Link	TP-Link TL-WPA4220KIT 300MBPS AV500 Wi-Fi Extender	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-wpa4220kit_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tl-wpa4220kit-300mbps-av500-wifi-extender	125.00	
TPLTL-SG1008P	803	 8 x Gigabit LAN ports | 4-Port PoE | 16Gbps Backbound Bandwidth	Switches	TP-Link	TP-Link TL-SG1008P 8-Port Gigabit POE Switch	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sg1008p_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sg1008p-8-port-gigabit-poe-switch	98.00	
TPLTL-SF1008P	804	This Switch is Unmanaged | 8 x 10/100Mbps LAN ports | IEEE 802.3x flow control	Switches	TP-Link	TP-Link TL-SF1008P 8-Port 10/100M POE Switch	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sf1008p_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sf1008p-8-port-10-100m-poe-switch	56.00	
TPLTL-SC3171G	805	Video Resolution up to 640 x 480 at 25fps | 12 infared LEDs | View Angles up to 48 degrees Horizontal &amp; 36 degrees Vertical | Up to 10X Digital Zoom	Security Cameras	TP-Link	TP-Link TL-SC3171G Wireless Day/night Surveillance Camera	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sc3171g_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-wireless-day-night-surveillance-camera	139.00	
TPLTL-SC3130G	806	Video Resolution up to 640 x 480 at 30fps | MPEG-4/MJPEG dual streams | View Angles up to 53 degrees Horizontal &amp; 40 degrees Vertical | Up to 10X Digital Zoom 	Security Cameras	TP-Link	TP-Link TL-SC3130G Wireless 2-Way Audio Camera	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sc3130g_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sc3130g-wireless-2-way-audio-camera	99.00	
TPLTL-SC2020N	807	Video Resolution up to 640 x 480 at 25fps | 150Mbps wireless N connectivity | MJPEG streams	Security Cameras	TP-Link	TP-Link TL-SC2020N 150N Wireless IP Camera	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_sc2020n_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sc2020n-150n-wireless-ip-camera	64.50	
TPLTG-3468	808	10/100/1000Mbps PCIe Adapter | 32-bit PCIe interface, saving the finite chassis space | Data rates of up to 20/200/2000Mbps (Full duplex)	Wireless Adaptors &amp; Dongles	TP-Link	TP-Link TG-3468 32-Bit PCIE Network Adapter	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tg-3468_1_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tg-3468-32-bit-pcie-network-adapter	11.50	
TPLTG-3269	809	10/100/1000Mbps PCI Adapter | Data rates of up to 20/200/2000Mbps (Full duplex)	Wireless Adaptors &amp; Dongles	TP-Link	TP-Link TG-3269 TP-Link Gigabit LAN Card	http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tg-3269.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-tg-3269-tp-link-gigabit-lan-card	6.90	
NETJGS524E-200AJS	810	This Switch is unmanaged | 24 x Gigabit LAN ports | up to 2000Mbps of dedicated bandwidth per port	Switches	Netgear	NETGEAR JGS524E-200AJS ProSAFE Plus 24-Port Switch	http://www.wireless1.com.au/media/catalog/product/n/e/netgear_jgs524e-200ajs_1_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-jgs524e-200ajs-prosafe-plus-24-port-switch	161.70	
NETGS116E-200AUS	811	This Switch is Unmanaged | 16 x Gigabit LAN ports | Up to 2000Mbps of dedicated, non-blocking bandwidth per port | 	Switches	Netgear	NETGEAR GS116E ProSAFE 16-Port Gigabit Plus Switch	http://www.wireless1.com.au/media/catalog/product/n/e/netgear_gs116e_1_.jpg	http://www.wireless1.com.au/networking/networking-products/netgear-gs116e-prosafe-16-port-gigabit-plus-switch	102.99	
DLIDES-1008A	812	8 x 10/100Mbps ports | Gigabit Ethernet Data Transfer Rates of up to 200 Mbps (full duplex)	Switches	D-Link	Dlink DES-1008A 8-Port 10/100MBPS Switch	http://www.wireless1.com.au/media/catalog/product/d/-/d-link_des-1008a_1_.jpg	http://www.wireless1.com.au/networking/networking-products/dlink-des-1008a-8-port-10-100mbps-switch	18.90	
