mpn,manufacturer,"product name","product  description ",price,stock,"stock description ","product url","image url",category,"shipping rate "
APPMD013FEA,Apple,"Applecare Protection Plan MacBook Pro 15-17 inch","Extends coverage on your Mac to three yearsOne stop for technical supportBecause Apple designs the computer, the operating system, and many applications, the Mac is a truly integrated system. And only the AppleCare Protection Plan gives you one-stop service and support from Apple experts, so most issues can be resolved in a single call. Here's what you get:- Direct access to Apple experts- Global repair coverage- Carry-in repair: Take your Mac to an Apple Retail Store or other Apple Authorized Service ProviderApple hardware coverageThe AppleCare Protection Plan provides global repair coverage, both parts and labor, from Apple-authorized technicians around the world &mdash; perfect whether you work at a desk or travel with your Mac. Apple hardware coverage includes:- Your Mac computuer- Included accessories such as the power adapter- Apple memory (RAM)-AirPort Express Base Statoin, AirPort Extreme Base Station, or Time Capsule2- MacBook Air SuperDrive (for MacBook Air only)- Apple display purchased with your MacSoftware support includedWhether you're sitting in the comfort of your home or office or on the go, you can get direct access to Apple experts for questions on a wide range of Mac topics, including:&nbsp;- Using the Mac OS X operating system- Quick how-to questions about iLife and iWork- Connecting to printers and AirPort networks&nbsp;Important NoteThe AppleCare Protection Plan can be purchased only while your Mac is still covered under the standard one-year limited warranty. See AppleCare Protection Plan Terms and Conditions for product details.",329.00,Yes,New,http://www.wireless1.com.au/laptops/laptop-type/applecare-protection-plan-macbook-pro-15-17in,http://www.wireless1.com.au/media/catalog/product/a/p/applecare_protection_plan_1__1.jpg,"MacBook Air",
APPMD015FEA,Apple,"Apple Care Protection Plan MacBook Pro + Air 13IN","Extends coverage on your Mac to three yearsOne stop for technical supportBecause Apple designs the computer, the operating system, and many applications, the Mac is a truly integrated system. And only the AppleCare Protection Plan gives you one-stop service and support from Apple experts, so most issues can be resolved in a single call. Here's what you get:- Direct access to Apple experts- Global repair coverage- Carry-in repair: Take your Mac to an Apple Retail Store or other Apple Authorized Service ProviderApple hardware coverageThe AppleCare Protection Plan provides global repair coverage, both parts and labor, from Apple-authorized technicians around the world &mdash; perfect whether you work at a desk or travel with your Mac. Apple hardware coverage includes:- Your Mac computuer- Included accessories such as the power adapter- Apple memory (RAM)-AirPort Express Base Statoin, AirPort Extreme Base Station, or Time Capsule2- MacBook Air SuperDrive (for MacBook Air only)- Apple display purchased with your MacSoftware support includedWhether you're sitting in the comfort of your home or office or on the go, you can get direct access to Apple experts for questions on a wide range of Mac topics, including:&nbsp;- Using the Mac OS X operating system- Quick how-to questions about iLife and iWork- Connecting to printers and AirPort networks&nbsp;Important NoteThe AppleCare Protection Plan can be purchased only while your Mac is still covered under the standard one-year limited warranty. See AppleCare Protection Plan Terms and Conditions for product details.",249.00,Yes,New,http://www.wireless1.com.au/laptops/laptop-type/apple-care-protection-plan-macbook-pro-air-13in,http://www.wireless1.com.au/media/catalog/product/a/p/applecare_protection_plan_1_.jpg,"MacBook Air",
APPMD199XA,Apple,"Apple TV","Movies, TV shows, music, photos and more. All on your widescreen TV.TV shows from iTunes &mdash; many in stunning 1080p &mdash; play through Apple&nbsp;TV on your HDTV. You can also browse your previously purchased music and even buy new music from the iTunes Store. Finding whatever you&rsquo;re in the mood&nbsp;for is quick and easy thanks to a beautiful and consistent content interface.&nbsp;And it&rsquo;s simple to stream music, photos and more from your Mac or iOS device with AirPlay.Small. Powerful. Efficient.Quiet, energy-efficient and so small it fits in the palm of your&nbsp;hand, Apple&nbsp;TV sits neatly on a TV stand or in a crowded media cabinet. When it&rsquo;s not filling your lounge room with drama, romance and comedy, it uses less power than a night-light. And the included Apple&nbsp;Remote makes it easy&nbsp;to get to your favourite entertainment.Easy setup.To set up Apple&nbsp;TV, just plug the power cord into the wall and connect Apple&nbsp;TV to your high-definition TV using an HDMI cable (sold separately). Getting started couldn&rsquo;t be simpler &mdash; just hold your iPhone or iPad with Bluetooth turned on near Apple TV and it will learn about your home network and receive your account settings automatically.3&nbsp;Since everything streams wirelessly to Apple&nbsp;TV using your Wi-Fi network, that&rsquo;s all you need to do. Except make popcorn.",109.00,Yes,New,http://www.wireless1.com.au/networking/network-media-players/apple-tv/apple-tv,http://www.wireless1.com.au/media/catalog/product/a/p/apple_tv_1_.jpg,"Apple TV",
APPMD711XA,Apple,"Apple MD711X/A 11 inch MacBook Air 128GB","Up to 8 hours of battery lifeThanks to compact all-flash storage in MacBook Air, there&rsquo;s plenty of room for a big battery. Working together with the power-efficient fourth-generation Intel Core architecture, this battery can post some impressive numbers. The 11-inch model gets up to 9 hours of battery life on a single charge. That gives you all-day power for surfing the web or watching iTunes movies. Put MacBook Air to sleep for more than 3 hours, and it enters standby mode to conserve battery life for up to 30 days.&nbsp;And if you enable Power Nap, you&rsquo;ll continue to receive new email and calendar invitations while your computer is&nbsp;asleep.Fourth-generatoin Intel Core processorsMacBook Air is powered by fourth-generation Intel Core i5. This ultra-efficient architecture was designed to use less power and still deliver high performance. Which means not only can you do whatever you want &mdash; you can keep doing it for longer than before. In addition, the Intel HD Graphics 5000 processor offers advanced performance you&rsquo;ll especially notice with games and other graphics-intensive tasks.Up to 3x faster Wi-Fi. 802.11ac.MacBook Air supports ultrafast 802.11ac Wi-Fi. When connected to an 802.11ac base station &mdash; including AirPort Extreme and AirPort Time Capsule&nbsp;&mdash; wireless performance is up to 3x faster than with the previous generation of Wi-Fi or MacBook Air with 802.11n Wi-Fi.&nbsp;And&nbsp;your Wi-Fi range improves as well. With Bluetooth technology, you can connect MacBook Air to Bluetooth-enabled&nbsp;devices like speakers and headphones. Even without&nbsp;all the wires, you&rsquo;re totally connected.&nbsp;Fast all-flash storage. Ready. Set. Done.Part of what makes MacBook Air so responsive is that it&rsquo;s designed entirely around flash storage. Not only&nbsp;does this make MacBook Air much lighter and more portable than traditional notebooks, it also provides faster access to data. Available in capacities up to 512GB,3&nbsp;this PCIe-based flash storage is up to 9x faster than a traditional 5400-rpm notebook hard drive.4&nbsp;So when you flip open MacBook Air, it&rsquo;s ready to go right away. Even after a month in standby mode, the screen springs to life.Thunderbolt and USB 3.With the lightning-fast Thunderbolt port, you can connect your MacBook&nbsp;Air to the latest devices and displays, like the Apple&nbsp;Thunderbolt&nbsp;Display. But that&rsquo;s not the whole story. MacBook&nbsp;Air also comes equipped with two USB&nbsp;3 ports, so you can connect the latest USB 3 devices and all your USB&nbsp;2 devices as&nbsp;well. With just a few connections, MacBook&nbsp;Air transforms from an ultraportable notebook to a complete workstation.","1,095.00",Yes,New,http://www.wireless1.com.au/laptops/laptop-type/apple-md711x-a-11-inch-macbook-air-128gb,http://www.wireless1.com.au/media/catalog/product/a/p/apple_macbook_air_11_1__1.jpg,"MacBook Air",
APPMD712XA,Apple,"Apple MD712X/A MacBook Air 11.6 inch 1.3G/4GB/256G","Up to 9 hours of battery lifeThanks to compact all-flash storage in MacBook Air, there&rsquo;s plenty of room for a big battery. Working together with the power-efficient fourth-generation Intel Core architecture, this battery can post some impressive numbers. The 11-inch model gets up to 9 hours of battery life on a single charge. That gives you all-day power for surfing the web or watching iTunes movies. Put MacBook Air to sleep for more than 3 hours, and it enters standby mode to conserve battery life for up to 30 days.&nbsp;And if you enable Power Nap, you&rsquo;ll continue to receive new email and calendar invitations while your computer is&nbsp;asleep.Fourth-generatoin Intel Core processorsMacBook Air is powered by fourth-generation Intel Core i5. This ultra-efficient architecture was designed to use less power and still deliver high performance. Which means not only can you do whatever you want &mdash; you can keep doing it for longer than before. In addition, the Intel HD Graphics 5000 processor offers advanced performance you&rsquo;ll especially notice with games and other graphics-intensive tasks.Up to 3x faster Wi-Fi. 802.11ac.MacBook Air supports ultrafast 802.11ac Wi-Fi. When connected to an 802.11ac base station &mdash; including AirPort Extreme and AirPort Time Capsule&nbsp;&mdash; wireless performance is up to 3x faster than with the previous generation of Wi-Fi or MacBook Air with 802.11n Wi-Fi.&nbsp;And&nbsp;your Wi-Fi range improves as well. With Bluetooth technology, you can connect MacBook Air to Bluetooth-enabled&nbsp;devices like speakers and headphones. Even without&nbsp;all the wires, you&rsquo;re totally connected.&nbsp;Fast all-flash storage. Ready. Set. Done.Part of what makes MacBook Air so responsive is that it&rsquo;s designed entirely around flash storage. Not only&nbsp;does this make MacBook Air much lighter and more portable than traditional notebooks, it also provides faster access to data. Available in capacities up to 512GB,3&nbsp;this PCIe-based flash storage is up to 9x faster than a traditional 5400-rpm notebook hard drive.4&nbsp;So when you flip open MacBook Air, it&rsquo;s ready to go right away. Even after a month in standby mode, the screen springs to life.Thunderbolt and USB 3.With the lightning-fast Thunderbolt port, you can connect your MacBook&nbsp;Air to the latest devices and displays, like the Apple&nbsp;Thunderbolt&nbsp;Display. But that&rsquo;s not the whole story. MacBook&nbsp;Air also comes equipped with two USB&nbsp;3 ports, so you can connect the latest USB 3 devices and all your USB&nbsp;2 devices as&nbsp;well. With just a few connections, MacBook&nbsp;Air transforms from an ultraportable notebook to a complete workstation.","1,339.00",Yes,New,http://www.wireless1.com.au/laptops/laptop-type/apple-md712x-a-macbook-air-11-6-inch-1-3g-4gb-256g,http://www.wireless1.com.au/media/catalog/product/a/p/apple_macbook_air_11_1_.jpg,"MacBook Air",
APPMD760XA,Apple,"Apple MD760X/A 13 MacBook Air 128GB 1.3GHz","Up to 12 hours of battery lifeThanks to compact all-flash storage in MacBook Air, there&rsquo;s plenty of room for a big battery. Working together with the power-efficient fourth-generation Intel Core architecture, this battery can post some impressive numbers. The 13-inch model gets up to 12 hours of battery life on a single charge. That gives you all-day power for surfing the web or watching iTunes movies. Put MacBook Air to sleep for more than 3 hours, and it enters standby mode to conserve battery life for up to 30 days.&nbsp;And if you enable Power Nap, you&rsquo;ll continue to receive new email and calendar invitations while your computer is&nbsp;asleep.Fourth-generatoin Intel Core processorsMacBook Air is powered by fourth-generation Intel Core i5. This ultra-efficient architecture was designed to use less power and still deliver high performance. Which means not only can you do whatever you want &mdash; you can keep doing it for longer than before. In addition, the Intel HD Graphics 5000 processor offers advanced performance you&rsquo;ll especially notice with games and other graphics-intensive tasks.Up to 3x faster Wi-Fi. 802.11ac.MacBook Air supports ultrafast 802.11ac Wi-Fi. When connected to an 802.11ac base station &mdash; including AirPort Extreme and AirPort Time Capsule&nbsp;&mdash; wireless performance is up to 3x faster than with the previous generation of Wi-Fi or MacBook Air with 802.11n Wi-Fi.&nbsp;And&nbsp;your Wi-Fi range improves as well. With Bluetooth technology, you can connect MacBook Air to Bluetooth-enabled&nbsp;devices like speakers and headphones. Even without&nbsp;all the wires, you&rsquo;re totally connected.&nbsp;Fast all-flash storage. Ready. Set. Done.Part of what makes MacBook Air so responsive is that it&rsquo;s designed entirely around flash storage. Not only&nbsp;does this make MacBook Air much lighter and more portable than traditional notebooks, it also provides faster access to data. Available in capacities up to 512GB,3&nbsp;this PCIe-based flash storage is up to 9x faster than a traditional 5400-rpm notebook hard drive.4&nbsp;So when you flip open MacBook Air, it&rsquo;s ready to go right away. Even after a month in standby mode, the screen springs to life.Thunderbolt and USB 3.With the lightning-fast Thunderbolt port, you can connect your MacBook&nbsp;Air to the latest devices and displays, like the Apple&nbsp;Thunderbolt&nbsp;Display. But that&rsquo;s not the whole story. MacBook&nbsp;Air also comes equipped with two USB&nbsp;3 ports, so you can connect the latest USB 3 devices and all your USB&nbsp;2 devices as&nbsp;well. With just a few connections, MacBook&nbsp;Air transforms from an ultraportable notebook to a complete workstation.","1,245.00",Yes,New,http://www.wireless1.com.au/laptops/laptop-type/apple-md760x-a-13-macbook-air-128gb-1-3ghz,http://www.wireless1.com.au/media/catalog/product/a/p/apple_macbook_air_13_1_.jpg,"MacBook Air",
APPME293XA,Apple,"Apple ME293X/A 15 inch MacBook Pro Retina 2.0GHz","Clearly our most advanced notebook everA groundbreaking Retina display. All-flash architecture. The latest Intel processors. Remarkably thin and light 13‑inch and 15‑inch designs. Together, these features take the notebook to a place it&rsquo;s never been. And they&rsquo;ll do the same for everything you create with it.Retina DisplayWhen you pack so many pixels into a display &mdash; over 4&nbsp;million on the 13‑inch model and over 5 million on the 15‑inch model &mdash; the results are positively stunning. The pixel density is so high, your eyes can&rsquo;t discern individual pixels. Images take on a new level of realism. A spectacular 2560-by-1600 resolution on the 13‑inch MacBook&nbsp;Pro and an equally impressive 2880-by-1800 resolution on the 15‑inch MacBook&nbsp;Pro let you see more of your high-resolution images with pixel-for-pixel accuracy. And text is so sharp, you&rsquo;ll feel like you&rsquo;re reading email, web pages, and documents on a printed page.The Retina display reduces glare while maintaining incredible color and quality. Its high contrast ratio results in blacker blacks and whiter whites. And everything in between is rich and vibrant. IPS technology gives you a wide, 178-degree view of everything on the screen, so you&rsquo;ll see the difference at practically any angle. And you&rsquo;re going to love what you see.Long-lasting batteryThe 15‑inch MacBook&nbsp;Pro now lasts up to 8 hours between charges. That&rsquo;s impressive battery life for any notebook. But for a high-performance notebook with an ultra-high-resolution display, state-of-the-art processors and graphics, and a superslim design, it&rsquo;s absolutely remarkable. The built-in battery gives you up to 1000 full charge and discharge cycles and up to 30 days of instant-on standby time.2Faster all flash storageYou&rsquo;ll notice a difference in whatever you do &mdash; starting up takes seconds, apps launch quickly, even navigating the desktop feels incredibly fluid and responsive. It&rsquo;s all thanks to the new PCle-based flash storage with even faster read and write performance &mdash; up to 60 percent faster than the previous-generation MacBook&nbsp;Pro.3&nbsp;So you can import huge photo libraries into Aperture in no time flat. And on the 15‑inch model, flash storage combines with quad-core processors and high-performance graphics to make quick work of even the most demanding editing tasks in Final Cut Pro. Since these MacBook&nbsp;Pro models come with up to 1TB of flash storage, you can keep all your important files with you.4&nbsp;Flash doesn&rsquo;t have any moving parts, which makes it superdurable and quiet. And flash storage is extremely energy efficient, which means your MacBook&nbsp;Pro also has the ability to stay in standby mode for up to a month, without plugging in. So whether it&rsquo;s been 1 day or 30, your all-flash MacBook&nbsp;Pro will spring to life, right where you left off.802.11ac Wi-FiMeet the ultimate mobile creative studio. With an emphasis on mobile. Equipped with the latest 802.11ac Wi‑Fi and Bluetooth 4.0 wireless technology, you&rsquo;re free to unplug and still stay connected &mdash; to your network, to your wireless peripherals, and to the world. With AirPlay and Apple&nbsp;TV, you can wirelessly play video, show off photos, and enjoy music from your MacBook&nbsp;Pro on your widescreen TV. And when your MacBook&nbsp;Pro connects to an 802.11ac Wi‑Fi base station, such as AirPort Extreme or AirPort Time Capsule, your wireless performance is up to 3x faster.Audio and visualYou haven&rsquo;t heard it all until you&rsquo;ve heard the speakers inside MacBook&nbsp;Pro. For something so thin and light, the sound is huge. And with a wide dynamic range, optimal balance, and a crisp, expressive quality, these speakers might sound too good to be true. That&rsquo;s because we labored painstakingly over the design to maximize the quality of every decibel you hear.Dual built-in microphones are great for when you want to be heard. If you&rsquo;re making a FaceTime call, for example, the mics reduce background noise from behind the notebook. And when you use Dictation, they create an adaptive audio beam that intelligently adjusts to detect your voice &mdash; instead of the noise around you.","2,495.00",Yes,New,http://www.wireless1.com.au/laptops/laptop-type/apple-me293x-a-15-inch-macbook-pro-retina-2-0ghz,http://www.wireless1.com.au/media/catalog/product/a/p/apple_mac_pro_15nch_1_.jpg,"MacBook Pro",
APPME864XA,Apple,"Apple ME864X/A 13INCH MacBook Pro Retina 128GB","Clearly our most advanced notebook everA groundbreaking Retina display. All-flash architecture. The latest Intel processors. Remarkably thin and light 13‑inch and 15‑inch designs. Together, these features take the notebook to a place it&rsquo;s never been. And they&rsquo;ll do the same for everything you create with it.Retina DisplayWhen you pack so many pixels into a display &mdash; over 4&nbsp;million on the 13‑inch model and over 5 million on the 15‑inch model &mdash; the results are positively stunning. The pixel density is so high, your eyes can&rsquo;t discern individual pixels. Images take on a new level of realism. A spectacular 2560-by-1600 resolution on the 13‑inch MacBook&nbsp;Pro and an equally impressive 2880-by-1800 resolution on the 15‑inch MacBook&nbsp;Pro let you see more of your high-resolution images with pixel-for-pixel accuracy. And text is so sharp, you&rsquo;ll feel like you&rsquo;re reading email, web pages, and documents on a printed page.The Retina display reduces glare while maintaining incredible color and quality. Its high contrast ratio results in blacker blacks and whiter whites. And everything in between is rich and vibrant. IPS technology gives you a wide, 178-degree view of everything on the screen, so you&rsquo;ll see the difference at practically any angle. And you&rsquo;re going to love what you see.Long-lasting batteryThe 13‑inch MacBook&nbsp;Pro now lasts up to 9 hours between charges. That&rsquo;s impressive battery life for any notebook. But for a high-performance notebook with an ultra-high-resolution display, state-of-the-art processors and graphics, and a superslim design, it&rsquo;s absolutely remarkable. The built-in battery gives you up to 1000 full charge and discharge cycles and up to 30 days of instant-on standby time.2Faster all flash storageYou&rsquo;ll notice a difference in whatever you do &mdash; starting up takes seconds, apps launch quickly, even navigating the desktop feels incredibly fluid and responsive. It&rsquo;s all thanks to the new PCle-based flash storage with even faster read and write performance &mdash; up to 60 percent faster than the previous-generation MacBook&nbsp;Pro.3&nbsp;So you can import huge photo libraries into Aperture in no time flat. And on the 15‑inch model, flash storage combines with quad-core processors and high-performance graphics to make quick work of even the most demanding editing tasks in Final Cut Pro. Since these MacBook&nbsp;Pro models come with up to 1TB of flash storage, you can keep all your important files with you.4&nbsp;Flash doesn&rsquo;t have any moving parts, which makes it superdurable and quiet. And flash storage is extremely energy efficient, which means your MacBook&nbsp;Pro also has the ability to stay in standby mode for up to a month, without plugging in. So whether it&rsquo;s been 1 day or 30, your all-flash MacBook&nbsp;Pro will spring to life, right where you left off.802.11ac Wi-FiMeet the ultimate mobile creative studio. With an emphasis on mobile. Equipped with the latest 802.11ac Wi‑Fi and Bluetooth 4.0 wireless technology, you&rsquo;re free to unplug and still stay connected &mdash; to your network, to your wireless peripherals, and to the world. With AirPlay and Apple&nbsp;TV, you can wirelessly play video, show off photos, and enjoy music from your MacBook&nbsp;Pro on your widescreen TV. And when your MacBook&nbsp;Pro connects to an 802.11ac Wi‑Fi base station, such as AirPort Extreme or AirPort Time Capsule, your wireless performance is up to 3x faster.Audio and visualYou haven&rsquo;t heard it all until you&rsquo;ve heard the speakers inside MacBook&nbsp;Pro. For something so thin and light, the sound is huge. And with a wide dynamic range, optimal balance, and a crisp, expressive quality, these speakers might sound too good to be true. That&rsquo;s because we labored painstakingly over the design to maximize the quality of every decibel you hear.Dual built-in microphones are great for when you want to be heard. If you&rsquo;re making a FaceTime call, for example, the mics reduce background noise from behind the notebook. And when you use Dictation, they create an adaptive audio beam that intelligently adjusts to detect your voice &mdash; instead of the noise around you.","1,595.00",Yes,New,http://www.wireless1.com.au/laptops/laptop-type/apple-me864x-a-13inch-macbook-pro-retina-128gb,http://www.wireless1.com.au/media/catalog/product/a/p/apple_mac_pro_13inch_1__1.jpg,"MacBook Pro",
APPME865XA,Apple,"Apple ME865X/A 13 inch MacBook Pro Retina 2.4GHz","Clearly our most advanced notebook everA groundbreaking Retina display. All-flash architecture. The latest Intel processors. Remarkably thin and light 13‑inch and 15‑inch designs. Together, these features take the notebook to a place it&rsquo;s never been. And they&rsquo;ll do the same for everything you create with it.Retina DisplayWhen you pack so many pixels into a display &mdash; over 4&nbsp;million on the 13‑inch model and over 5 million on the 15‑inch model &mdash; the results are positively stunning. The pixel density is so high, your eyes can&rsquo;t discern individual pixels. Images take on a new level of realism. A spectacular 2560-by-1600 resolution on the 13‑inch MacBook&nbsp;Pro and an equally impressive 2880-by-1800 resolution on the 15‑inch MacBook&nbsp;Pro let you see more of your high-resolution images with pixel-for-pixel accuracy. And text is so sharp, you&rsquo;ll feel like you&rsquo;re reading email, web pages, and documents on a printed page.The Retina display reduces glare while maintaining incredible color and quality. Its high contrast ratio results in blacker blacks and whiter whites. And everything in between is rich and vibrant. IPS technology gives you a wide, 178-degree view of everything on the screen, so you&rsquo;ll see the difference at practically any angle. And you&rsquo;re going to love what you see.Long-lasting batteryThe 13‑inch MacBook&nbsp;Pro now lasts up to 9 hours between charges. That&rsquo;s impressive battery life for any notebook. But for a high-performance notebook with an ultra-high-resolution display, state-of-the-art processors and graphics, and a superslim design, it&rsquo;s absolutely remarkable. The built-in battery gives you up to 1000 full charge and discharge cycles and up to 30 days of instant-on standby time.2Faster all flash storageYou&rsquo;ll notice a difference in whatever you do &mdash; starting up takes seconds, apps launch quickly, even navigating the desktop feels incredibly fluid and responsive. It&rsquo;s all thanks to the new PCle-based flash storage with even faster read and write performance &mdash; up to 60 percent faster than the previous-generation MacBook&nbsp;Pro.3&nbsp;So you can import huge photo libraries into Aperture in no time flat. And on the 15‑inch model, flash storage combines with quad-core processors and high-performance graphics to make quick work of even the most demanding editing tasks in Final Cut Pro. Since these MacBook&nbsp;Pro models come with up to 1TB of flash storage, you can keep all your important files with you.4&nbsp;Flash doesn&rsquo;t have any moving parts, which makes it superdurable and quiet. And flash storage is extremely energy efficient, which means your MacBook&nbsp;Pro also has the ability to stay in standby mode for up to a month, without plugging in. So whether it&rsquo;s been 1 day or 30, your all-flash MacBook&nbsp;Pro will spring to life, right where you left off.802.11ac Wi-FiMeet the ultimate mobile creative studio. With an emphasis on mobile. Equipped with the latest 802.11ac Wi‑Fi and Bluetooth 4.0 wireless technology, you&rsquo;re free to unplug and still stay connected &mdash; to your network, to your wireless peripherals, and to the world. With AirPlay and Apple&nbsp;TV, you can wirelessly play video, show off photos, and enjoy music from your MacBook&nbsp;Pro on your widescreen TV. And when your MacBook&nbsp;Pro connects to an 802.11ac Wi‑Fi base station, such as AirPort Extreme or AirPort Time Capsule, your wireless performance is up to 3x faster.Audio and visualYou haven&rsquo;t heard it all until you&rsquo;ve heard the speakers inside MacBook&nbsp;Pro. For something so thin and light, the sound is huge. And with a wide dynamic range, optimal balance, and a crisp, expressive quality, these speakers might sound too good to be true. That&rsquo;s because we labored painstakingly over the design to maximize the quality of every decibel you hear.Dual built-in microphones are great for when you want to be heard. If you&rsquo;re making a FaceTime call, for example, the mics reduce background noise from behind the notebook. And when you use Dictation, they create an adaptive audio beam that intelligently adjusts to detect your voice &mdash; instead of the noise around you.","1,845.00",Yes,New,http://www.wireless1.com.au/laptops/laptop-type/apple-me865x-a-13-inch-macbook-pro-retina-2-4ghz,http://www.wireless1.com.au/media/catalog/product/a/p/apple_mac_pro_13inch_1_.jpg,"MacBook Pro",
APPMF352XA_VOD,Apple,"Apple iPhone 5S Space Gray 16GB Vodafone Stock","iPhone 5 set a precedent, with an amazing amount of technology in a remarkably thin, light design. iPhone 5s builds on that achievement with Touch ID &mdash; a ﬁngerprint identity sensor. An A7 chip with 64-bit architecture. An even more impressive iSight&nbsp;camera. And&nbsp;ultrafast 4G LTE wireless.You're more powerful than you thinkYou have the power to create, shape and share your life. The power to do everyday things in extraordinary ways, and to do extraordinary things every day. With iPhone&nbsp;5s, you&rsquo;re more powerful than you&nbsp;think.Forward thinkingiPhone 5s is purposefully imagined. Meticulously considered. Precision crafted. It&rsquo;s not just a product of what&rsquo;s technologically possible. But what&rsquo;s technologically useful. It&rsquo;s&nbsp;not just what&rsquo;s&nbsp;next. But what should be next.iOS 7. Designed to complement iPhone 5s beautifullyiPhone 5s is the first 64-bit smartphone in the world. And iOS 7 was designed with that in mind, built specifically for 64-bit architecture. Which makes iOS&nbsp;7 just as advanced as the iPhone it&rsquo;s on.A beautifully crafted phone deserves a beautifully crafted caseThe iPhone 5s Case is precisely designed to fit iPhone perfectly. Made from premium leather, it looks elegant and feels luxurious. And inside, a soft, colour-matched microfibre lining helps protect&nbsp;your iPhone 5s.",869.00,Yes,New,http://www.wireless1.com.au/mobile-phones/mobile-phone-type/apple-iphone-5s-space-gray-16gb-vodafone-stock,http://www.wireless1.com.au/media/catalog/product/i/p/iphone_5s_spacegrey_1__1.jpg,iPhone,
APPMF353XA_VOD,Apple,"Apple iPhone 5S Silver White 16GB Vodafone Stock","iPhone 5 set a precedent, with an amazing amount of technology in a remarkably thin, light design. iPhone 5s builds on that achievement with Touch ID &mdash; a ﬁngerprint identity sensor. An A7 chip with 64-bit architecture. An even more impressive iSight&nbsp;camera. And&nbsp;ultrafast 4G LTE wireless.You're more powerful than you thinkYou have the power to create, shape and share your life. The power to do everyday things in extraordinary ways, and to do extraordinary things every day. With iPhone&nbsp;5s, you&rsquo;re more powerful than you&nbsp;think.Forward thinkingiPhone 5s is purposefully imagined. Meticulously considered. Precision crafted. It&rsquo;s not just a product of what&rsquo;s technologically possible. But what&rsquo;s technologically useful. It&rsquo;s&nbsp;not just what&rsquo;s&nbsp;next. But what should be next.iOS 7. Designed to complement iPhone 5s beautifullyiPhone 5s is the first 64-bit smartphone in the world. And iOS 7 was designed with that in mind, built specifically for 64-bit architecture. Which makes iOS&nbsp;7 just as advanced as the iPhone it&rsquo;s on.A beautifully crafted phone deserves a beautifully crafted caseThe iPhone 5s Case is precisely designed to fit iPhone perfectly. Made from premium leather, it looks elegant and feels luxurious. And inside, a soft, colour-matched microfibre lining helps protect&nbsp;your iPhone 5s.",824.00,Yes,New,http://www.wireless1.com.au/mobile-phones/mobile-phone-type/apple-iphone-5s-silver-white-16gb-vodafone-stock,http://www.wireless1.com.au/media/catalog/product/i/p/iphone_5s_silverwhite_1__1.jpg,iPhone,
APPMF354XA_VOD,Apple,"Apple MF354X/A iPhone 5S Gold 16GB Vodafone Stock","iPhone 5 set a precedent, with an amazing amount of technology in a remarkably thin, light design. iPhone 5s builds on that achievement with Touch ID &mdash; a ﬁngerprint identity sensor. An A7 chip with 64-bit architecture. An even more impressive iSight&nbsp;camera. And&nbsp;ultrafast 4G LTE wireless.You're more powerful than you thinkYou have the power to create, shape and share your life. The power to do everyday things in extraordinary ways, and to do extraordinary things every day. With iPhone&nbsp;5s, you&rsquo;re more powerful than you&nbsp;think.Forward thinkingiPhone 5s is purposefully imagined. Meticulously considered. Precision crafted. It&rsquo;s not just a product of what&rsquo;s technologically possible. But what&rsquo;s technologically useful. It&rsquo;s&nbsp;not just what&rsquo;s&nbsp;next. But what should be next.iOS 7. Designed to complement iPhone 5s beautifullyiPhone 5s is the first 64-bit smartphone in the world. And iOS 7 was designed with that in mind, built specifically for 64-bit architecture. Which makes iOS&nbsp;7 just as advanced as the iPhone it&rsquo;s on.A beautifully crafted phone deserves a beautifully crafted caseThe iPhone 5s Case is precisely designed to fit iPhone perfectly. Made from premium leather, it looks elegant and feels luxurious. And inside, a soft, colour-matched microfibre lining helps protect&nbsp;your iPhone 5s.",824.00,Yes,New,http://www.wireless1.com.au/mobile-phones/mobile-phone-type/apple-mf354x-a-iphone-5s-gold-16gb-vodafone-stock,http://www.wireless1.com.au/media/catalog/product/i/p/iphone_5s_gold_1__2.jpg,iPhone,
